cycle,stream,A,B,OP,E_est,MODE,RESULT,ACC,PE_ACC,UF,OVF,RO,REGION
5182,B,083f,0b97,MUL,31,3,07d8,0000e718,0000e718,0,0,0,STABLE
5183,C,0400,0840,MUL,17,2,0440,0000e718,0000e718,0,0,0,TRANSITION
5184,A,081e,0500,MUL,20,0,051e,00000000,0000e718,0,0,0,STABLE
5185,B,083a,033c,MUL,13,0,0376,0000051e,00000000,0,0,0,COLLAPSE
5186,C,0800,07c0,MUL,31,0,07c0,0000051e,0000051e,0,0,0,STABLE
5187,A,0832,0610,MUL,25,0,0647,00000cde,0000051e,0,0,0,STABLE
5188,B,0817,0365,MUL,14,2,0384,00001325,00000cde,0,0,0,COLLAPSE
5189,C,07c0,07c0,MUL,30,0,0780,00001325,00001325,0,0,0,STABLE
5190,A,0814,071f,MUL,28,0,073c,00001aa5,00001325,0,0,0,STABLE
5191,B,083c,03a9,MUL,15,3,03e5,000021e1,00001aa5,0,0,0,COLLAPSE
5192,C,0780,07c0,MUL,29,0,0740,000021e1,000021e1,0,0,0,STABLE
5193,A,0826,0800,MUL,32,0,0826,00002921,000021e1,0,0,0,STABLE
5194,B,0825,03cc,MUL,15,0,03f7,00003147,00002921,0,0,0,COLLAPSE
5195,C,0740,0740,ADD,29,0,0740,00003147,00003147,0,0,0,STABLE
5196,A,0831,0910,ADD,33,0,0840,00003887,00003147,0,0,1,STABLE
5197,B,0829,0423,MUL,17,2,0451,000040c7,00003887,0,0,0,TRANSITION
5198,C,0740,07c0,MUL,28,0,0700,000040c7,000040c7,0,0,0,STABLE
5199,A,080f,0a1f,SUB,28,0,0700,000047c7,000040c7,0,0,0,STABLE
5200,B,080c,045f,MUL,31,3,07e0,000047c7,000047c7,0,0,0,STABLE
5201,C,0700,07c0,MUL,27,0,06c0,000047c7,000047c7,0,0,0,STABLE
5202,A,083f,0930,MUL,37,0,096f,00004e87,000047c7,0,0,0,STABLE
5203,B,0823,03ff,MUL,16,0,0422,000057f6,00004e87,0,0,0,TRANSITION
5204,C,06c0,07c0,MUL,26,0,0680,000057f6,000057f6,0,0,0,STABLE
5205,A,083c,073f,MUL,29,0,077b,00005e76,000057f6,0,0,0,STABLE
5206,B,081f,03b9,MUL,15,2,03d9,000065f1,00005e76,0,0,0,COLLAPSE
5207,C,0680,0840,MUL,27,0,06c0,000065f1,000065f1,0,0,0,STABLE
5208,A,0824,0500,MUL,20,0,0524,00006cb1,000065f1,0,0,0,STABLE
5209,B,083f,0308,MUL,13,3,0347,000071d5,00006cb1,0,0,0,COLLAPSE
5210,C,06c0,07c0,MUL,26,0,0680,000071d5,000071d5,0,0,0,STABLE
5211,A,0823,0610,MUL,24,0,063b,000071d5,000071d5,0,0,0,STABLE
5212,B,0839,0346,MUL,14,0,0382,00007810,000071d5,0,0,0,COLLAPSE
5213,C,0680,07c0,MUL,25,2,0640,00007810,00007810,0,0,0,STABLE
5214,A,0818,071f,ADD,32,0,0837,00007810,00007810,0,0,0,STABLE
5215,B,0808,03b1,MUL,14,2,03bf,00008047,00007810,0,0,0,COLLAPSE
5216,C,0640,07c0,MUL,24,2,0600,00008047,00008047,0,0,0,STABLE
5217,A,0807,0800,SUB,32,0,0807,00008047,00008047,0,0,0,STABLE
5218,B,0806,03cf,MUL,15,3,03d6,0000884e,00008047,0,0,0,COLLAPSE
5219,C,0600,0600,ADD,24,2,0600,0000884e,0000884e,0,0,0,STABLE
5220,A,083d,0910,MUL,37,0,094e,0000884e,0000884e,0,0,0,STABLE
5221,B,0831,043b,MUL,17,0,046c,0000919c,0000884e,0,0,0,TRANSITION
5222,C,0600,07c0,MUL,23,2,05c0,0000919c,0000919c,0,0,0,STABLE
5223,A,082d,0a1f,MUL,41,0,0a50,0000919c,0000919c,0,0,0,STABLE
5224,B,080f,045a,MUL,17,2,046f,00009bec,0000919c,0,0,0,TRANSITION
5225,C,05c0,07c0,MUL,22,2,0580,00009bec,00009bec,0,0,0,STABLE
5226,A,082a,0930,MUL,37,0,095c,00009bec,00009bec,0,0,0,STABLE
5227,B,083b,03d4,MUL,16,3,0410,0000a548,00009bec,0,0,0,TRANSITION
5228,C,0580,07c0,MUL,21,2,0540,0000a548,0000a548,0,0,0,STABLE
5229,A,0811,073f,MUL,29,0,0750,0000a548,0000a548,0,0,0,STABLE
5230,B,081a,03a2,MUL,15,0,03c4,0000ac98,0000a548,0,0,0,COLLAPSE
5231,C,0540,0840,MUL,22,2,0580,0000ac98,0000ac98,0,0,0,STABLE
5232,A,0809,0500,ADD,32,0,0809,0000ac98,0000ac98,0,0,0,STABLE
5233,B,0814,0b12,MUL,44,2,0b2b,0000b4a1,0000ac98,0,0,0,TRANSITION
5234,C,0580,07c0,MUL,21,2,0540,0000b4a1,0000b4a1,0,0,0,STABLE
5235,A,0809,0610,SUB,21,0,0540,0000b4a1,0000b4a1,0,0,0,STABLE
5236,B,0822,0b53,MUL,31,3,07f2,0000b4a1,0000b4a1,0,0,0,STABLE
5237,C,0540,07c0,MUL,20,2,0500,0000b4a1,0000b4a1,0,0,0,STABLE
5238,A,080d,071f,MUL,28,0,0732,0000b4a1,0000b4a1,0,0,0,STABLE
5239,B,0812,0b9a,MUL,46,0,0bb3,0000bbd3,0000b4a1,0,0,0,TRANSITION
5240,C,0500,07c0,MUL,19,2,04c0,0000bbd3,0000bbd3,0,0,0,TRANSITION
5241,A,082b,0800,MUL,32,0,082b,0000bbd3,0000bbd3,0,0,0,STABLE
5242,B,0813,0bd7,MUL,47,2,0bf0,0000c3fe,0000bbd3,0,0,0,TRANSITION
5243,C,04c0,04c0,ADD,19,2,04c0,0000c3fe,0000c3fe,0,0,0,TRANSITION
5244,A,081c,0910,MUL,36,0,0933,0000c3fe,0000c3fe,0,0,0,STABLE
5245,B,081a,0c38,MUL,49,3,0c54,0000cd31,0000c3fe,0,0,0,SATURATE
5246,C,04c0,07c0,MUL,18,2,0480,0000cd31,0000cd31,0,0,0,TRANSITION
5247,A,0821,0a1f,MUL,41,0,0a47,0000cd31,0000cd31,0,0,0,STABLE
5248,B,0817,0c42,MUL,49,0,0c59,0000d778,0000cd31,0,0,0,SATURATE
5249,C,0480,07c0,MUL,17,2,0440,0000d778,0000d778,0,0,0,TRANSITION
5250,A,080b,0930,ADD,32,0,083b,0000d778,0000d778,0,0,0,STABLE
5251,B,0838,0bd7,MUL,48,2,0c11,0000dfb3,0000d778,0,0,0,SATURATE
5252,C,0440,07c0,MUL,16,2,0400,0000dfb3,0000dfb3,0,0,0,TRANSITION
5253,A,081e,073f,SUB,16,0,0400,0000dfb3,0000dfb3,0,0,0,TRANSITION
5254,B,0802,0bbd,MUL,30,3,07bc,0000dfb3,0000dfb3,0,0,0,STABLE
5255,C,0400,0840,MUL,17,2,0440,0000dfb3,0000dfb3,0,0,0,TRANSITION
5256,A,0834,0500,MUL,20,0,0534,00000000,0000dfb3,0,0,0,STABLE
5257,B,0817,0b29,MUL,45,0,0b47,00000534,00000000,0,0,0,TRANSITION
5258,C,0800,07c0,MUL,31,0,07c0,00000534,00000534,0,0,0,STABLE
5259,A,0824,0610,MUL,24,0,063d,00000cf4,00000534,0,0,0,STABLE
5260,B,083d,0b48,MUL,46,2,0b86,00001331,00000cf4,0,0,0,TRANSITION
5261,C,07c0,07c0,MUL,30,0,0780,00001331,00001331,0,0,0,STABLE
5262,A,0820,071f,MUL,29,0,0747,00001ab1,00001331,0,0,0,STABLE
5263,B,0829,0b80,MUL,46,3,0ba9,000021f8,00001ab1,0,0,0,TRANSITION
5264,C,0780,07c0,MUL,29,0,0740,000021f8,000021f8,0,0,0,STABLE
5265,A,0800,0800,MUL,32,0,0800,00002938,000021f8,0,0,0,STABLE
5266,B,0808,0bc0,MUL,47,0,0bc8,00003138,00002938,0,0,0,TRANSITION
5267,C,0740,0740,ADD,29,0,0740,00003138,00003138,0,0,0,STABLE
5268,A,0801,0910,ADD,32,0,0811,00003878,00003138,0,0,0,STABLE
5269,B,0800,0c02,MUL,48,2,0c02,00004089,00003878,0,0,0,SATURATE
5270,C,0740,07c0,MUL,28,0,0700,00004089,00004089,0,0,0,STABLE
5271,A,0809,0a1f,SUB,28,0,0700,00004789,00004089,0,0,0,STABLE
5272,B,0800,0c52,MUL,31,3,07d4,00004789,00004789,0,0,0,STABLE
5273,C,0700,07c0,MUL,27,0,06c0,00004789,00004789,0,0,0,STABLE
5274,A,080a,0930,MUL,37,0,0940,00004e49,00004789,0,0,0,STABLE
5275,B,0802,0bd4,MUL,47,0,0bd6,00005789,00004e49,0,0,0,TRANSITION
5276,C,06c0,07c0,MUL,26,0,0680,00005789,00005789,0,0,0,STABLE
5277,A,0810,073f,MUL,29,0,074f,00005e09,00005789,0,0,0,STABLE
5278,B,0812,0ba0,MUL,46,2,0bbb,00006558,00005e09,0,0,0,TRANSITION
5279,C,0680,0840,MUL,27,0,06c0,00006558,00006558,0,0,0,STABLE
5280,A,0802,0500,MUL,20,0,0502,00006c18,00006558,0,0,0,STABLE
5281,B,0814,0305,MUL,12,3,031a,0000711a,00006c18,0,0,0,COLLAPSE
5282,C,06c0,07c0,MUL,26,0,0680,0000711a,0000711a,0,0,0,STABLE
5283,A,0814,0610,MUL,24,0,0629,0000711a,0000711a,0,0,0,STABLE
5284,B,0820,0369,MUL,14,0,038e,00007743,0000711a,0,0,0,COLLAPSE
5285,C,0680,07c0,MUL,25,2,0640,00007743,00007743,0,0,0,STABLE
5286,A,0827,071f,ADD,33,0,0843,00007743,00007743,0,0,1,STABLE
5287,B,0805,038e,MUL,14,2,0394,00007f86,00007743,0,0,0,COLLAPSE
5288,C,0640,07c0,MUL,24,2,0600,00007f86,00007f86,0,0,0,STABLE
5289,A,0839,0800,SUB,32,0,0839,00007f86,00007f86,0,0,0,STABLE
5290,B,0829,03f3,MUL,16,3,041e,000087bf,00007f86,0,0,0,TRANSITION
5291,C,0600,0600,ADD,24,2,0600,000087bf,000087bf,0,0,0,STABLE
5292,A,080c,0910,MUL,36,0,091f,000087bf,000087bf,0,0,0,STABLE
5293,B,080e,0419,MUL,16,0,042c,000090de,000087bf,0,0,0,TRANSITION
5294,C,0600,07c0,MUL,23,2,05c0,000090de,000090de,0,0,0,STABLE
5295,A,0827,0a1f,MUL,41,0,0a4c,000090de,000090de,0,0,0,STABLE
5296,B,0833,044f,MUL,18,2,0486,00009b2a,000090de,0,0,0,TRANSITION
5297,C,05c0,07c0,MUL,22,2,0580,00009b2a,00009b2a,0,0,0,STABLE
5298,A,083e,0930,MUL,37,0,096e,00009b2a,00009b2a,0,0,0,STABLE
5299,B,0819,03fc,MUL,16,3,0416,0000a498,00009b2a,0,0,0,TRANSITION
5300,C,0580,07c0,MUL,21,2,0540,0000a498,0000a498,0,0,0,STABLE
5301,A,0832,073f,MUL,29,0,0771,0000a498,0000a498,0,0,0,STABLE
5302,B,080f,03a4,MUL,14,0,03bb,0000ac09,0000a498,0,0,0,COLLAPSE
5303,C,0540,0840,MUL,22,2,0580,0000ac09,0000ac09,0,0,0,STABLE
5304,A,0810,0500,ADD,32,0,0810,0000ac09,0000ac09,0,0,0,STABLE
5305,B,083c,0320,MUL,13,2,035d,0000b419,0000ac09,0,0,0,COLLAPSE
5306,C,0580,07c0,MUL,21,2,0540,0000b419,0000b419,0,0,0,STABLE
5307,A,0803,0610,SUB,21,0,0540,0000b419,0000b419,0,0,0,STABLE
5308,B,0824,0347,MUL,31,3,07e6,0000b419,0000b419,0,0,0,STABLE
5309,C,0540,07c0,MUL,20,2,0500,0000b419,0000b419,0,0,0,STABLE
5310,A,081f,071f,MUL,29,0,0746,0000b419,0000b419,0,0,0,STABLE
5311,B,0820,03bf,MUL,15,0,03df,0000bb5f,0000b419,0,0,0,COLLAPSE
5312,C,0500,07c0,MUL,19,2,04c0,0000bb5f,0000bb5f,0,0,0,TRANSITION
5313,A,083e,0800,MUL,32,0,083e,0000bb5f,0000bb5f,0,0,0,STABLE
5314,B,0807,03fd,MUL,16,2,0405,0000c39d,0000bb5f,0,0,0,TRANSITION
5315,C,04c0,04c0,ADD,19,2,04c0,0000c39d,0000c39d,0,0,0,TRANSITION
5316,A,0835,0910,MUL,37,0,0949,0000c39d,0000c39d,0,0,0,STABLE
5317,B,083f,042b,MUL,17,3,046a,0000cce6,0000c39d,0,0,0,TRANSITION
5318,C,04c0,07c0,MUL,18,2,0480,0000cce6,0000cce6,0,0,0,TRANSITION
5319,A,082e,0a1f,MUL,41,0,0a51,0000cce6,0000cce6,0,0,0,STABLE
5320,B,083d,045d,MUL,18,0,049a,0000d737,0000cce6,0,0,0,TRANSITION
5321,C,0480,07c0,MUL,17,2,0440,0000d737,0000d737,0,0,0,TRANSITION
5322,A,0836,0930,ADD,33,0,0853,0000d737,0000d737,0,0,1,STABLE
5323,B,082b,03ec,MUL,16,2,041a,0000df8a,0000d737,0,0,0,TRANSITION
5324,C,0440,07c0,MUL,16,2,0400,0000df8a,0000df8a,0,0,0,TRANSITION
5325,A,0832,073f,SUB,16,0,0400,0000df8a,0000df8a,0,0,0,TRANSITION
5326,B,081d,03a4,MUL,31,3,07e6,0000df8a,0000df8a,0,0,0,STABLE
5327,C,0400,0840,MUL,17,2,0440,0000df8a,0000df8a,0,0,0,TRANSITION
5328,A,0813,0500,MUL,20,0,0513,00000000,0000df8a,0,0,0,STABLE
5329,B,082c,0b26,MUL,45,0,0b56,00000513,00000000,0,0,0,TRANSITION
5330,C,0800,07c0,MUL,31,0,07c0,00000513,00000513,0,0,0,STABLE
5331,A,081b,0610,MUL,24,0,0631,00000cd3,00000513,0,0,0,STABLE
5332,B,0824,0b77,MUL,46,2,0b9c,00001304,00000cd3,0,0,0,TRANSITION
5333,C,07c0,07c0,MUL,30,0,0780,00001304,00001304,0,0,0,STABLE
5334,A,081d,071f,MUL,29,0,0745,00001a84,00001304,0,0,0,STABLE
5335,B,0826,0bba,MUL,47,3,0be1,000021c9,00001a84,0,0,0,TRANSITION
5336,C,0780,07c0,MUL,29,0,0740,000021c9,000021c9,0,0,0,STABLE
5337,A,082a,0800,MUL,32,0,082a,00002909,000021c9,0,0,0,STABLE
5338,B,0837,0bd4,MUL,48,0,0c0e,00003133,00002909,0,0,0,SATURATE
5339,C,0740,0740,ADD,29,0,0740,00003133,00003133,0,0,0,STABLE
5340,A,0812,0910,ADD,32,0,0822,00003873,00003133,0,0,0,STABLE
5341,B,083a,0c25,MUL,49,2,0c60,00004095,00003873,0,0,0,SATURATE
5342,C,0740,07c0,MUL,28,0,0700,00004095,00004095,0,0,0,STABLE
5343,A,0815,0a1f,SUB,28,0,0700,00004795,00004095,0,0,0,STABLE
5344,B,0814,0c6b,MUL,31,3,07ec,00004795,00004795,0,0,0,STABLE
5345,C,0700,07c0,MUL,27,0,06c0,00004795,00004795,0,0,0,STABLE
5346,A,082e,0930,MUL,37,0,0960,00004e55,00004795,0,0,0,STABLE
5347,B,0825,0bdd,MUL,48,0,0c09,000057b5,00004e55,0,0,0,SATURATE
5348,C,06c0,07c0,MUL,26,0,0680,000057b5,000057b5,0,0,0,STABLE
5349,A,0835,073f,MUL,29,0,0774,00005e35,000057b5,0,0,0,STABLE
5350,B,082b,0bab,MUL,47,2,0bd9,000065a9,00005e35,0,0,0,TRANSITION
5351,C,0680,0840,MUL,27,0,06c0,000065a9,000065a9,0,0,0,STABLE
5352,A,082d,0500,MUL,20,0,052d,00006c69,000065a9,0,0,0,STABLE
5353,B,081d,0b1b,MUL,45,3,0b42,00007196,00006c69,0,0,0,TRANSITION
5354,C,06c0,07c0,MUL,26,0,0680,00007196,00007196,0,0,0,STABLE
5355,A,082d,0610,MUL,25,0,0644,00007196,00007196,0,0,0,STABLE
5356,B,082b,0b5a,MUL,46,0,0b8b,000077da,00007196,0,0,0,TRANSITION
5357,C,0680,07c0,MUL,25,2,0640,000077da,000077da,0,0,0,STABLE
5358,A,082b,071f,ADD,33,0,0845,000077da,000077da,0,0,1,STABLE
5359,B,081b,0b96,MUL,46,2,0bba,0000801f,000077da,0,0,0,TRANSITION
5360,C,0640,07c0,MUL,24,2,0600,0000801f,0000801f,0,0,0,STABLE
5361,A,081b,0800,SUB,32,0,081b,0000801f,0000801f,0,0,0,STABLE
5362,B,081a,0bf7,MUL,48,3,0c13,0000883a,0000801f,0,0,0,SATURATE
5363,C,0600,0600,ADD,24,2,0600,0000883a,0000883a,0,0,0,STABLE
5364,A,081c,0910,MUL,36,0,0933,0000883a,0000883a,0,0,0,STABLE
5365,B,0816,0c38,MUL,49,0,0c50,0000916d,0000883a,0,0,0,SATURATE
5366,C,0600,07c0,MUL,23,2,05c0,0000916d,0000916d,0,0,0,STABLE
5367,A,0821,0a1f,MUL,41,0,0a47,0000916d,0000916d,0,0,0,STABLE
5368,B,0837,0c43,MUL,49,2,0c7c,00009bb4,0000916d,0,0,0,SATURATE
5369,C,05c0,07c0,MUL,22,2,0580,00009bb4,00009bb4,0,0,0,STABLE
5370,A,080f,0930,MUL,37,0,0945,00009bb4,00009bb4,0,0,0,STABLE
5371,B,0838,0bde,MUL,48,3,0c18,0000a4f9,00009bb4,0,0,0,SATURATE
5372,C,0580,07c0,MUL,21,2,0540,0000a4f9,0000a4f9,0,0,0,STABLE
5373,A,0839,073f,MUL,29,0,0778,0000a4f9,0000a4f9,0,0,0,STABLE
5374,B,0803,0bb3,MUL,46,0,0bb8,0000ac71,0000a4f9,0,0,0,TRANSITION
5375,C,0540,0840,MUL,22,2,0580,0000ac71,0000ac71,0,0,0,STABLE
5376,A,080c,0500,ADD,32,0,080c,0000ac71,0000ac71,0,0,0,STABLE
5377,B,081e,0319,MUL,13,2,0341,0000b47d,0000ac71,0,0,0,COLLAPSE
5378,C,0580,07c0,MUL,21,2,0540,0000b47d,0000b47d,0,0,0,STABLE
5379,A,0825,0610,SUB,32,0,0815,0000b47d,0000b47d,0,0,0,STABLE
5380,B,0833,034a,MUL,14,3,0382,0000bc92,0000b47d,0,0,0,COLLAPSE
5381,C,0540,07c0,MUL,20,2,0500,0000bc92,0000bc92,0,0,0,STABLE
5382,A,082a,071f,MUL,29,0,074e,0000bc92,0000bc92,0,0,0,STABLE
5383,B,0819,0395,MUL,14,0,03b6,0000c3e0,0000bc92,0,0,0,COLLAPSE
5384,C,0500,07c0,MUL,19,2,04c0,0000c3e0,0000c3e0,0,0,0,TRANSITION
5385,A,0816,0800,MUL,32,0,0816,0000c3e0,0000c3e0,0,0,0,STABLE
5386,B,080a,03ec,MUL,15,2,03fc,0000cbf6,0000c3e0,0,0,0,COLLAPSE
5387,C,04c0,04c0,ADD,19,2,04c0,0000cbf6,0000cbf6,0,0,0,TRANSITION
5388,A,0830,0910,MUL,37,0,0946,0000cbf6,0000cbf6,0,0,0,STABLE
5389,B,0815,0421,MUL,17,3,0440,0000d53c,0000cbf6,0,0,0,TRANSITION
5390,C,04c0,07c0,MUL,18,2,0480,0000d53c,0000d53c,0,0,0,TRANSITION
5391,A,0807,0a1f,MUL,40,0,0a29,0000d53c,0000d53c,0,0,0,STABLE
5392,B,082c,044e,MUL,18,0,0481,0000df65,0000d53c,0,0,0,TRANSITION
5393,C,0480,07c0,MUL,17,2,0440,0000df65,0000df65,0,0,0,TRANSITION
5394,A,0838,0930,ADD,33,0,0854,0000df65,0000df65,0,0,1,STABLE
5395,B,0821,03f1,MUL,16,2,0415,0000e7b9,0000df65,0,0,0,TRANSITION
5396,C,0440,07c0,MUL,16,2,0400,0000e7b9,0000e7b9,0,0,0,TRANSITION
5397,A,0807,073f,SUB,16,0,0400,0000e7b9,0000e7b9,0,0,0,TRANSITION
5398,B,080e,038f,MUL,29,3,0740,0000e7b9,0000e7b9,0,0,0,STABLE
5399,C,0400,0840,MUL,17,2,0440,0000e7b9,0000e7b9,0,0,0,TRANSITION
5400,A,083e,0500,MUL,20,0,053e,00000000,0000e7b9,0,0,0,STABLE
5401,B,0831,033d,MUL,13,0,036e,0000053e,00000000,0,0,0,COLLAPSE
5402,C,0800,07c0,MUL,31,0,07c0,0000053e,0000053e,0,0,0,STABLE
5403,A,0834,0610,MUL,25,0,0648,00000cfe,0000053e,0,0,0,STABLE
5404,B,080f,0368,MUL,14,2,0380,00001346,00000cfe,0,0,0,COLLAPSE
5405,C,07c0,07c0,MUL,30,0,0780,00001346,00001346,0,0,0,STABLE
5406,A,0820,071f,MUL,29,0,0747,00001ac6,00001346,0,0,0,STABLE
5407,B,083d,0380,MUL,14,3,03bd,0000220d,00001ac6,0,0,0,COLLAPSE
5408,C,0780,07c0,MUL,29,0,0740,0000220d,0000220d,0,0,0,STABLE
5409,A,0801,0800,MUL,32,0,0801,0000294d,0000220d,0,0,0,STABLE
5410,B,0828,03c3,MUL,15,0,03ec,0000314e,0000294d,0,0,0,COLLAPSE
5411,C,0740,0740,ADD,29,0,0740,0000314e,0000314e,0,0,0,STABLE
5412,A,080e,0910,ADD,32,0,081e,0000388e,0000314e,0,0,0,STABLE
5413,B,0800,041c,MUL,16,2,041c,000040ac,0000388e,0,0,0,TRANSITION
5414,C,0740,07c0,MUL,28,0,0700,000040ac,000040ac,0,0,0,STABLE
5415,A,0830,0a1f,SUB,32,0,0811,000047ac,000040ac,0,0,0,STABLE
5416,B,0803,0460,MUL,17,3,0464,00004fbd,000047ac,0,0,0,TRANSITION
5417,C,0700,07c0,MUL,27,0,06c0,00004fbd,00004fbd,0,0,0,STABLE
5418,A,0802,0930,MUL,36,0,0933,0000567d,00004fbd,0,0,0,STABLE
5419,B,081c,03c4,MUL,15,0,03e1,00005fb0,0000567d,0,0,0,COLLAPSE
5420,C,06c0,07c0,MUL,26,0,0680,00005fb0,00005fb0,0,0,0,STABLE
5421,A,0813,073f,MUL,29,0,0752,00006630,00005fb0,0,0,0,STABLE
5422,B,0820,03a6,MUL,15,2,03cc,00006d82,00006630,0,0,0,COLLAPSE
5423,C,0680,0840,MUL,27,0,06c0,00006d82,00006d82,0,0,0,STABLE
5424,A,0818,0500,MUL,20,0,0518,00007442,00006d82,0,0,0,STABLE
5425,B,0804,0b30,MUL,44,3,0b37,0000795a,00007442,0,0,0,TRANSITION
5426,C,06c0,07c0,MUL,26,0,0680,0000795a,0000795a,0,0,0,STABLE
5427,A,0803,0610,MUL,24,0,0613,0000795a,0000795a,0,0,0,STABLE
5428,B,0826,0b47,MUL,45,0,0b71,00007f6d,0000795a,0,0,0,TRANSITION
5429,C,0680,07c0,MUL,25,2,0640,00007f6d,00007f6d,0,0,0,STABLE
5430,A,081d,071f,ADD,32,0,083c,00007f6d,00007f6d,0,0,0,STABLE
5431,B,0830,0bba,MUL,47,2,0bea,000087a9,00007f6d,0,0,0,TRANSITION
5432,C,0640,07c0,MUL,24,2,0600,000087a9,000087a9,0,0,0,STABLE
5433,A,082a,0800,SUB,32,0,082a,000087a9,000087a9,0,0,0,STABLE
5434,B,0807,0bd4,MUL,47,3,0bdd,00008fd3,000087a9,0,0,0,TRANSITION
5435,C,0600,0600,ADD,24,2,0600,00008fd3,00008fd3,0,0,0,STABLE
5436,A,0813,0910,MUL,36,0,0927,00008fd3,00008fd3,0,0,0,STABLE
5437,B,083a,0c26,MUL,49,0,0c61,000098fa,00008fd3,0,0,0,SATURATE
5438,C,0600,07c0,MUL,23,2,05c0,000098fa,000098fa,0,0,0,STABLE
5439,A,081a,0a1f,MUL,41,0,0a42,000098fa,000098fa,0,0,0,STABLE
5440,B,0814,0c74,MUL,50,2,0c8c,0000a33c,000098fa,0,0,0,SATURATE
5441,C,05c0,07c0,MUL,22,2,0580,0000a33c,0000a33c,0,0,0,STABLE
5442,A,0812,0930,MUL,37,0,0947,0000a33c,0000a33c,0,0,0,STABLE
5443,B,0826,0be5,MUL,48,3,0c10,0000ac83,0000a33c,0,0,0,SATURATE
5444,C,0580,07c0,MUL,21,2,0540,0000ac83,0000ac83,0,0,0,STABLE
5445,A,0815,073f,MUL,29,0,0754,0000ac83,0000ac83,0,0,0,STABLE
5446,B,0834,0bab,MUL,47,0,0be0,0000b3d7,0000ac83,0,0,0,TRANSITION
5447,C,0540,0840,MUL,22,2,0580,0000b3d7,0000b3d7,0,0,0,STABLE
5448,A,082e,0500,ADD,32,0,082e,0000b3d7,0000b3d7,0,0,0,STABLE
5449,B,0825,0b1d,MUL,45,2,0b49,0000bc05,0000b3d7,0,0,0,TRANSITION
5450,C,0580,07c0,MUL,21,2,0540,0000bc05,0000bc05,0,0,0,STABLE
5451,A,0836,0610,SUB,32,0,0826,0000bc05,0000bc05,0,0,0,STABLE
5452,B,082b,0b6d,MUL,46,3,0b9b,0000c42b,0000bc05,0,0,0,TRANSITION
5453,C,0540,07c0,MUL,20,2,0500,0000c42b,0000c42b,0,0,0,STABLE
5454,A,0835,071f,MUL,29,0,0756,0000c42b,0000c42b,0,0,0,STABLE
5455,B,081d,0bab,MUL,47,0,0bcd,0000cb81,0000c42b,0,0,0,TRANSITION
5456,C,0500,07c0,MUL,19,2,04c0,0000cb81,0000cb81,0,0,0,TRANSITION
5457,A,082d,0800,MUL,32,0,082d,0000cb81,0000cb81,0,0,0,STABLE
5458,B,082d,0bda,MUL,48,2,0c0c,0000d3ae,0000cb81,0,0,0,SATURATE
5459,C,04c0,04c0,ADD,19,2,04c0,0000d3ae,0000d3ae,0,0,0,TRANSITION
5460,A,082b,0910,MUL,37,0,0942,0000d3ae,0000d3ae,0,0,0,STABLE
5461,B,082b,0c17,MUL,49,3,0c48,0000dcf0,0000d3ae,0,0,0,SATURATE
5462,C,04c0,07c0,MUL,18,2,0480,0000dcf0,0000dcf0,0,0,0,TRANSITION
5463,A,081c,0a1f,MUL,41,0,0a44,0000dcf0,0000dcf0,0,0,0,STABLE
5464,B,081a,0c79,MUL,50,0,0c95,0000e734,0000dcf0,0,0,0,SATURATE
5465,C,0480,07c0,MUL,17,2,0440,0000e734,0000e734,0,0,0,TRANSITION
5466,A,0827,0930,ADD,33,0,084b,0000e734,0000e734,0,0,1,STABLE
5467,B,0817,0bcf,MUL,47,2,0beb,0000ef7f,0000e734,0,0,0,TRANSITION
5468,C,0440,07c0,MUL,16,2,0400,0000ef7f,0000ef7f,0,0,0,TRANSITION
5469,A,083d,073f,SUB,16,0,0400,0000ef7f,0000ef7f,0,0,0,TRANSITION
5470,B,0839,0bbb,MUL,31,3,07fc,0000ef7f,0000ef7f,0,0,0,STABLE
5471,C,0400,0840,MUL,17,2,0440,0000ef7f,0000ef7f,0,0,0,TRANSITION
5472,A,082e,0500,MUL,20,0,052e,00000000,0000ef7f,0,0,0,STABLE
5473,B,080f,031d,MUL,12,0,0332,0000052e,00000000,0,0,0,COLLAPSE
5474,C,0800,07c0,MUL,31,0,07c0,0000052e,0000052e,0,0,0,STABLE
5475,A,0835,0610,MUL,25,0,0649,00000cee,0000052e,0,0,0,STABLE
5476,B,083b,036a,MUL,14,2,03a5,00001337,00000cee,0,0,0,COLLAPSE
5477,C,07c0,07c0,MUL,30,0,0780,00001337,00001337,0,0,0,STABLE
5478,A,082b,071f,MUL,29,0,074f,00001ab7,00001337,0,0,0,STABLE
5479,B,081d,0396,MUL,14,3,03bc,00002206,00001ab7,0,0,0,COLLAPSE
5480,C,0780,07c0,MUL,29,0,0740,00002206,00002206,0,0,0,STABLE
5481,A,0819,0800,MUL,32,0,0819,00002946,00002206,0,0,0,STABLE
5482,B,082a,03f3,MUL,16,0,041f,0000315f,00002946,0,0,0,TRANSITION
5483,C,0740,0740,ADD,29,0,0740,0000315f,0000315f,0,0,0,STABLE
5484,A,080f,0910,ADD,32,0,081f,0000389f,0000315f,0,0,0,STABLE
5485,B,0816,041e,MUL,16,2,043e,000040be,0000389f,0,0,0,TRANSITION
5486,C,0740,07c0,MUL,28,0,0700,000040be,000040be,0,0,0,STABLE
5487,A,083a,0a1f,SUB,32,0,081b,000047be,000040be,0,0,0,STABLE
