cycle,class,E,depth,region,mode,action,boundary_flag,override_flag
2155,B,3,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2156,B,3,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2157,B,3,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2158,B,3,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2159,B,3,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2160,B,3,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2161,B,3,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2162,B,3,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2163,B,3,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2164,B,3,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2165,B,3,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2166,B,3,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2167,B,3,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2168,B,3,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2169,B,3,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2170,B,3,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2171,B,3,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2172,B,3,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2173,B,3,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2174,B,3,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2175,B,3,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2176,B,4,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2177,B,4,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2178,B,4,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2179,B,4,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2180,B,4,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2181,B,4,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2182,B,4,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2183,B,4,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2184,B,4,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2185,B,4,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2186,B,4,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2187,B,4,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2188,B,4,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2189,B,4,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2190,B,4,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2191,B,4,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2192,B,4,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2193,B,4,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2194,B,4,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2195,B,4,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2196,B,4,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2197,B,4,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2198,B,4,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2199,B,4,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2200,B,4,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2201,B,4,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2202,B,4,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2203,B,4,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2204,B,4,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2205,B,4,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2206,B,4,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2207,B,4,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2208,B,5,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2209,B,5,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2210,B,5,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2211,B,5,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2212,B,5,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2213,B,5,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2214,B,5,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2215,B,5,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2216,B,5,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2217,B,5,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2218,B,5,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2219,B,5,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2220,B,5,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2221,B,5,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2222,B,5,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2223,B,5,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2224,B,5,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2225,B,5,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2226,B,5,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2227,B,5,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2228,B,5,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2229,B,5,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2230,B,5,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2231,B,5,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2232,B,5,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2233,B,5,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2234,B,5,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2235,B,5,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2236,B,5,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2237,B,5,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2238,B,5,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2239,B,5,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2240,B,6,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2241,B,6,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2242,B,6,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2243,B,6,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2244,B,6,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2245,B,6,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2246,B,6,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2247,B,6,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2248,B,6,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2249,B,6,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2250,B,6,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2251,B,6,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2252,B,6,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2253,B,6,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2254,B,6,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2255,B,6,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2256,B,6,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2257,B,6,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2258,B,6,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2259,B,6,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2260,B,6,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2261,B,6,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2262,B,6,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2263,B,6,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2264,B,6,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2265,B,6,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2266,B,6,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2267,B,6,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2268,B,6,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2269,B,6,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2270,B,6,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2271,B,6,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2272,B,7,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2273,B,7,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2274,B,7,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2275,B,7,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2276,B,7,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2277,B,7,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2278,B,7,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2279,B,7,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2280,B,7,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2281,B,7,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2282,B,7,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2283,B,7,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2284,B,7,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2285,B,7,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2286,B,7,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2287,B,7,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2288,B,7,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2289,B,7,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2290,B,7,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2291,B,7,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2292,B,7,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2293,B,7,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2294,B,7,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2295,B,7,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2296,B,7,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2297,B,7,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2298,B,7,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2299,B,7,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2300,B,7,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2301,B,7,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2302,B,7,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2303,B,7,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2304,B,8,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2305,B,8,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2306,B,8,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2307,B,8,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2308,B,8,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2309,B,8,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2310,B,8,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2311,B,8,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2312,B,8,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2313,B,8,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2314,B,8,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2315,B,8,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2316,B,8,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2317,B,8,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2318,B,8,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2319,B,8,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2320,B,8,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2321,B,8,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2322,B,8,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2323,B,8,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2324,B,8,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2325,B,8,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2326,B,8,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2327,B,8,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2328,B,8,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2329,B,8,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2330,B,8,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2331,B,8,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2332,B,8,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2333,B,8,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2334,B,8,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2335,B,8,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2336,B,9,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2337,B,9,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2338,B,9,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2339,B,9,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2340,B,9,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2341,B,9,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2342,B,9,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2343,B,9,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2344,B,9,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2345,B,9,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2346,B,9,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2347,B,9,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2348,B,9,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2349,B,9,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2350,B,9,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2351,B,9,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2352,B,9,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2353,B,9,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2354,B,9,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2355,B,9,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2356,B,9,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2357,B,9,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2358,B,9,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2359,B,9,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2360,B,9,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2361,B,9,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2362,B,9,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2363,B,9,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2364,B,9,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2365,B,9,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2366,B,9,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2367,B,9,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2368,B,10,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2369,B,10,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2370,B,10,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2371,B,10,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2372,B,10,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2373,B,10,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2374,B,10,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2375,B,10,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2376,B,10,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2377,B,10,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2378,B,10,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2379,B,10,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2380,B,10,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2381,B,10,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2382,B,10,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2383,B,10,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2384,B,10,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2385,B,10,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2386,B,10,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2387,B,10,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2388,B,10,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2389,B,10,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2390,B,10,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2391,B,10,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2392,B,10,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2393,B,10,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2394,B,10,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2395,B,10,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2396,B,10,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2397,B,10,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2398,B,10,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2399,B,10,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2400,B,11,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2401,B,11,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2402,B,11,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2403,B,11,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2404,B,11,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2405,B,11,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2406,B,11,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2407,B,11,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2408,B,11,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2409,B,11,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2410,B,11,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2411,B,11,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2412,B,11,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2413,B,11,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2414,B,11,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2415,B,11,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2416,B,11,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2417,B,11,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2418,B,11,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2419,B,11,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2420,B,11,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2421,B,11,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2422,B,11,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2423,B,11,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2424,B,11,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2425,B,11,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2426,B,11,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2427,B,11,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2428,B,11,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2429,B,11,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2430,B,11,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2431,B,11,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2432,B,12,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2433,B,12,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2434,B,12,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2435,B,12,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2436,B,12,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2437,B,12,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2438,B,12,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2439,B,12,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2440,B,12,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2441,B,12,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2442,B,12,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2443,B,12,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2444,B,12,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2445,B,12,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2446,B,12,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2447,B,12,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2448,B,12,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2449,B,12,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2450,B,12,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2451,B,12,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2452,B,12,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2453,B,12,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2454,B,12,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2455,B,12,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2456,B,12,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2457,B,12,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2458,B,12,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2459,B,12,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2460,B,12,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2461,B,12,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2462,B,12,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2463,B,12,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2464,B,13,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2465,B,13,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2466,B,13,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2467,B,13,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2468,B,13,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2469,B,13,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2470,B,13,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2471,B,13,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2472,B,13,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2473,B,13,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2474,B,13,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2475,B,13,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2476,B,13,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2477,B,13,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2478,B,13,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2479,B,13,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2480,B,13,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
2481,B,13,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2482,B,13,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2483,B,13,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2484,B,13,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2485,B,13,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2486,B,13,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2487,B,13,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2488,B,13,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2489,B,13,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
2490,B,13,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
